state,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_38,week_39,week_40,week_41,week_42,week_43,week_44,week_45,week_46,week_47,week_48,week_49,week_50,week_51,week_52,week_53
Western,186175.0,550930.0,541247.0,521974.0,536544.0,518472.0,539476.0,558790.0,557597.0,542108.0,561084.0,536965.0,513924.0,533594.0,559529.0,528182.0,549752.0,523846.0,510058.0,511212.0,530085.0,463316.0,535901.0,549266.0,544642.0,540289.0,475317.0,524231.0,570135.0,586899.0,573185.0,587001.0,584340.0,590319.0,607291.0,584002.0,567343.0,584956.0,573454.0,575328.0,588587.0,602856.0,605981.0,608741.0,608974.0,614992.0,627838.0,544940.0,603209.0,620054.0,592896.0,469805.0,457270.0
Louisiana,39605.0,78823.0,105633.0,95971.0,74475.0,60710.0,91599.0,65220.0,88665.0,68312.0,65308.0,108744.0,69394.0,69394.0,69394.0,69394.0,0.0,77570.0,77570.0,96955.0,57137.0,57137.0,80891.0,95074.0,95074.0,88739.0,94436.0,93123.0,98215.0,96955.0,83349.0,96174.0,85691.0,76313.0,103354.0,78850.0,88960.0,53874.0,99643.0,84030.0,86913.0,26206.0,51958.0,51623.0,61001.0,101910.0,82060.0,83716.0,66534.0,64637.0,83592.0,54370.0,56816.0
Maryland,15243.0,49164.0,48300.0,46580.0,47880.0,46268.0,48142.0,49866.0,49759.0,48377.0,50070.0,47918.0,45862.0,47617.0,71787.0,67765.0,70532.0,67209.0,65440.0,65588.0,68009.0,59443.0,68755.0,70470.0,69877.0,69318.0,60982.0,47950.0,52149.0,53683.0,52428.0,53692.0,53449.0,53995.0,55548.0,53418.0,51894.0,53505.0,52453.0,52624.0,53837.0,55142.0,36194.0,36359.0,36373.0,36733.0,37500.0,32548.0,36029.0,37035.0,35413.0,28061.0,30348.0
Mississippi,24714.0,58697.0,40425.0,60091.0,97448.0,55958.0,55958.0,84134.0,80691.0,79643.0,51186.0,80086.0,68928.0,68928.0,74828.0,56218.0,38971.0,2064.0,79784.0,74922.0,56855.0,88845.0,45200.0,95437.0,51780.0,59404.0,18940.0,54126.0,46727.0,83298.0,76844.0,76844.0,80732.0,91173.0,91173.0,86160.0,85080.0,56748.0,42097.0,55276.0,58228.0,55814.0,29265.0,39028.0,73076.0,88037.0,73843.0,74385.0,48139.0,48172.0,75814.0,54805.0,43423.0
Missouri,2021.0,5852.0,5749.0,5544.0,5699.0,5507.0,5730.0,5935.0,5922.0,5758.0,5959.0,5703.0,5459.0,5668.0,5727.0,5406.0,5627.0,5362.0,5220.0,5232.0,5425.0,4742.0,5485.0,5622.0,5574.0,5530.0,4865.0,7176.0,7804.0,8034.0,7846.0,8035.0,7999.0,8080.0,8313.0,7994.0,7766.0,8007.0,7850.0,7875.0,8057.0,8252.0,8034.0,8070.0,8073.0,8153.0,8323.0,7224.0,7997.0,8220.0,7860.0,6228.0,6064.0
Montana,339032.0,870997.0,855688.0,825218.0,848253.0,819681.0,852889.0,883422.0,881537.0,857049.0,887049.0,848918.0,812491.0,843590.0,805828.0,760682.0,791747.0,754437.0,734580.0,736242.0,763422.0,667263.0,771799.0,791047.0,784387.0,778118.0,684547.0,750791.0,816534.0,840543.0,820902.0,840689.0,836878.0,845441.0,869748.0,836395.0,812535.0,837761.0,821288.0,823972.0,842961.0,863396.0,823705.0,827457.0,827774.0,835954.0,853416.0,740733.0,819938.0,842834.0,805919.0,638602.0,549635.0
New Mexico,210062.0,584269.0,573999.0,553560.0,569012.0,549846.0,572121.0,592603.0,591339.0,574912.0,595037.0,569458.0,545023.0,565884.0,481412.0,454441.0,473000.0,450711.0,438847.0,439840.0,456078.0,398631.0,461082.0,472582.0,468603.0,464858.0,408957.0,385393.0,419139.0,431464.0,421382.0,431539.0,429583.0,433978.0,446455.0,429334.0,417087.0,430036.0,421580.0,422958.0,432705.0,443194.0,586606.0,589277.0,589504.0,595328.0,607764.0,527516.0,583923.0,600228.0,573939.0,454784.0,438508.0
North Dakota,204350.0,565836.0,555891.0,536096.0,551060.0,532499.0,554072.0,573908.0,572683.0,556775.0,576264.0,551493.0,527828.0,548031.0,567247.0,535468.0,557335.0,531072.0,517093.0,518263.0,537396.0,469707.0,543293.0,556843.0,552154.0,547742.0,481874.0,501327.0,545225.0,561257.0,548142.0,561355.0,558810.0,564527.0,580758.0,558487.0,542556.0,559399.0,548400.0,550192.0,562872.0,576517.0,539499.0,541956.0,542165.0,547522.0,558959.0,485155.0,537032.0,552028.0,527850.0,418263.0,403336.0
Ohio,172053.0,479213.0,470790.0,454026.0,466699.0,450980.0,469250.0,486049.0,485012.0,471539.0,488045.0,467066.0,447024.0,464134.0,478817.0,451992.0,470450.0,448281.0,436482.0,437469.0,453620.0,396482.0,458597.0,470034.0,466077.0,462352.0,406753.0,442131.0,480846.0,494985.0,483419.0,495071.0,492827.0,497869.0,512183.0,492542.0,478491.0,493346.0,483646.0,485226.0,496409.0,508442.0,497097.0,499361.0,499553.0,504489.0,515027.0,447024.0,494824.0,508641.0,486363.0,385389.0,360109.0
Oklahoma,11249.0,33175.0,32592.0,31431.0,32308.0,31220.0,32485.0,33648.0,33576.0,32643.0,33786.0,32334.0,30946.0,32131.0,30826.0,29099.0,30288.0,28861.0,28101.0,28164.0,29204.0,25526.0,29525.0,30261.0,30006.0,29766.0,26187.0,25243.0,27454.0,28261.0,27601.0,28266.0,28138.0,28426.0,29243.0,28121.0,27319.0,28167.0,27614.0,27704.0,28342.0,29029.0,25927.0,26045.0,26055.0,26312.0,26862.0,23315.0,25808.0,26529.0,25367.0,20100.0,20280.0
Pennsylvania Total,409205.0,1276788.0,1254347.0,1209681.0,1243448.0,1201564.0,1250243.0,1295002.0,1292239.0,1256342.0,1300319.0,1244423.0,1191024.0,1236612.0,1215811.0,1147696.0,1194567.0,1138275.0,1108313.0,1110822.0,1151830.0,1006748.0,1164469.0,1193510.0,1183462.0,1174004.0,1032825.0,1003716.0,1091606.0,1123702.0,1097446.0,1123898.0,1118803.0,1130250.0,1162746.0,1118157.0,1086260.0,1119983.0,1097961.0,1101549.0,1126936.0,1154254.0,1152547.0,1157797.0,1158241.0,1169685.0,1194119.0,1036450.0,1147276.0,1179313.0,1127661.0,893547.0,878331.0
Anthracite,6544.0,22047.0,21660.0,20889.0,21472.0,20748.0,21589.0,22362.0,22314.0,21694.0,22454.0,21488.0,20566.0,21354.0,24473.0,23102.0,24046.0,22913.0,22309.0,22360.0,23185.0,20265.0,23440.0,24024.0,23822.0,23632.0,20790.0,22157.0,24097.0,24805.0,24226.0,24810.0,24697.0,24950.0,25667.0,24683.0,23979.0,24723.0,24237.0,24316.0,24877.0,25480.0,25583.0,25700.0,25709.0,25963.0,26506.0,23006.0,25466.0,26177.0,25031.0,19834.0,20286.0
Bituminous,402661.0,1254741.0,1232687.0,1188792.0,1221976.0,1180816.0,1228654.0,1272640.0,1269925.0,1234648.0,1277865.0,1222935.0,1170458.0,1215258.0,1191338.0,1124594.0,1170521.0,1115362.0,1086004.0,1088462.0,1128645.0,986483.0,1141029.0,1169486.0,1159640.0,1150372.0,1012035.0,981559.0,1067509.0,1098897.0,1073220.0,1099088.0,1094106.0,1105300.0,1137079.0,1093474.0,1062281.0,1095260.0,1073724.0,1077233.0,1102059.0,1128774.0,1126964.0,1132097.0,1132532.0,1143722.0,1167613.0,1013444.0,1121810.0,1153136.0,1102630.0,873713.0,858045.0
Tennessee,12961.0,48864.0,48005.0,46295.0,47588.0,45985.0,47848.0,49561.0,49455.0,48081.0,49764.0,47625.0,45581.0,47326.0,46419.0,43818.0,45608.0,43458.0,42314.0,42410.0,43976.0,38437.0,44458.0,45567.0,45184.0,44822.0,39432.0,41364.0,44986.0,46309.0,45227.0,46317.0,46107.0,46579.0,47918.0,46081.0,44766.0,46156.0,45248.0,45396.0,46442.0,47568.0,46419.0,46630.0,46648.0,47109.0,48093.0,41743.0,46207.0,47497.0,45417.0,35988.0,40440.0
Texas,302634.0,787455.0,773615.0,746067.0,766893.0,741062.0,771084.0,798689.0,796985.0,774845.0,801968.0,767494.0,734561.0,762677.0,760483.0,717878.0,747195.0,711984.0,693244.0,694813.0,720463.0,629715.0,728369.0,746534.0,740249.0,734333.0,646027.0,672093.0,730944.0,752436.0,734855.0,752567.0,749156.0,756821.0,778580.0,748723.0,727365.0,749946.0,735200.0,737603.0,754601.0,772894.0,695919.0,699088.0,699357.0,706267.0,721020.0,625818.0,692736.0,712080.0,680892.0,539532.0,446023.0
Utah,133864.0,458433.0,450375.0,434338.0,446462.0,431424.0,448902.0,464973.0,463980.0,451092.0,466882.0,446812.0,427639.0,444007.0,448125.0,423019.0,440294.0,419546.0,408503.0,409427.0,424542.0,371068.0,429201.0,439905.0,436201.0,432715.0,380680.0,387634.0,421577.0,433973.0,423832.0,434048.0,432081.0,436501.0,449051.0,431831.0,419512.0,432536.0,424031.0,425417.0,435221.0,445772.0,416976.0,418875.0,419036.0,423176.0,432016.0,374973.0,415069.0,426659.0,407972.0,323273.0,339910.0
Virginia,168923.0,492852.0,484189.0,466948.0,479982.0,463815.0,482605.0,499882.0,498816.0,484959.0,501935.0,480358.0,459746.0,477343.0,482933.0,455877.0,474494.0,452135.0,440234.0,441230.0,457519.0,399891.0,462539.0,474075.0,470084.0,466327.0,410249.0,399587.0,434577.0,447355.0,436902.0,447433.0,445405.0,449962.0,462899.0,445147.0,432449.0,445874.0,437107.0,438536.0,448642.0,459518.0,403765.0,405604.0,405760.0,409769.0,418329.0,363094.0,401919.0,413142.0,395047.0,313031.0,308136.0
Washington,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
West Virginia Total,1027016.0,3067302.0,3013390.0,2906086.0,2987206.0,2886588.0,3003532.0,3111058.0,3104420.0,3018182.0,3123832.0,2989549.0,2861267.0,2970784.0,2896144.0,2733890.0,2845538.0,2711447.0,2640077.0,2646052.0,2743738.0,2398141.0,2773843.0,2843023.0,2819086.0,2796556.0,2460260.0,2516564.0,2736924.0,2817399.0,2751568.0,2817890.0,2805118.0,2833818.0,2915292.0,2803496.0,2723522.0,2808075.0,2752859.0,2761857.0,2825505.0,2894001.0,2760713.0,2773286.0,2774352.0,2782415.0,2799093.0,2691470.0,2767118.0,2788986.0,2753729.0,2593925.0,2298423.0
Northern,229507.0,826488.0,811961.0,783048.0,804906.0,777794.0,809305.0,838278.0,836489.0,813252.0,841720.0,805537.0,770971.0,800481.0,830324.0,783805.0,815815.0,777371.0,756909.0,758622.0,786629.0,687546.0,795260.0,815094.0,808231.0,801772.0,705356.0,675868.0,735049.0,756662.0,738982.0,756794.0,753364.0,761072.0,782953.0,752928.0,731450.0,754158.0,739329.0,741745.0,758839.0,777235.0,786716.0,790299.0,790603.0,798415.0,815093.0,707470.0,783118.0,804986.0,769729.0,609925.0,644096.0
Southern,797509.0,2240814.0,2201429.0,2123038.0,2182300.0,2108794.0,2194227.0,2272780.0,2267931.0,2204930.0,2282112.0,2184012.0,2090296.0,2170303.0,2065820.0,1950085.0,2029723.0,1934076.0,1883168.0,1887430.0,1957109.0,1710595.0,1978583.0,2027929.0,2010855.0,1994784.0,1754904.0,1840696.0,2001875.0,2060737.0,2012586.0,2061096.0,2051754.0,2072746.0,2132339.0,2050568.0,1992072.0,2053917.0,2013530.0,2020112.0,2066666.0,2116766.0,1973997.0,1982987.0,1983749.0,1984000.0,1984000.0,1984000.0,1984000.0,1984000.0,1984000.0,1984000.0,1654327.0
Wyoming,3608071.0,9135000.0,9102000.0,8895000.0,8060000.0,8583000.0,9155000.0,8916000.0,8891000.0,9066000.0,8725000.0,8978000.0,6892000.0,7809000.0,7581000.0,7725000.0,7642000.0,7500000.0,7547000.0,7523000.0,7833000.0,8043000.0,7859000.0,7515000.0,7692000.0,7649000.0,8182000.0,8455000.0,8223000.0,8262000.0,8283000.0,8318000.0,8122000.0,8372000.0,8233000.0,8279000.0,8398000.0,8085000.0,7554000.0,7926000.0,7751000.0,7721000.0,7903000.0,7459000.0,7797000.0,7969000.0,8143000.0,8451000.0,8442000.0,7159000.0,7980000.0,6549000.0,5826712.0
Appalachian Total,2447763.0,7481911.0,7350407.0,7088666.0,7286537.0,7041106.0,7326359.0,7588643.0,7572451.0,7362096.0,7619801.0,7292253.0,6979340.0,7246480.0,7172008.0,6770202.0,7046687.0,6714624.0,6537884.0,6552680.0,6794588.0,5938754.0,6869141.0,7040457.0,6981182.0,6925387.0,6092584.0,6199862.0,6742749.0,6941009.0,6778825.0,6942218.0,6910751.0,6981456.0,7182180.0,6906757.0,6709731.0,6918037.0,6782006.0,6804172.0,6960979.0,7129725.0,6792243.0,6823178.0,6825799.0,6873894.0,6976039.0,6316901.0,6780211.0,6914141.0,6698208.0,5719490.0,5405820.0
Interior Total,1004373.0,2844501.0,2805460.0,2720765.0,2808216.0,2664165.0,2798258.0,2894951.0,2909093.0,2811586.0,2873363.0,2827191.0,2663471.0,2760123.0,2810621.0,2642629.0,2658779.0,2575988.0,2588001.0,2608023.0,2640075.0,2353884.0,2679892.0,2808003.0,2742308.0,2722855.0,2378469.0,2555881.0,2764483.0,2876818.0,2793750.0,2870052.0,2851232.0,2879764.0,2984786.0,2848266.0,2780754.0,2798261.0,2776534.0,2782709.0,2849463.0,2851901.0,2733354.0,2754859.0,2799309.0,2881514.0,2903694.0,2543079.0,2754672.0,2826530.0,2754268.0,2165317.0,2028089.0
Western Total,4807486.0,12498318.0,12406202.0,12081543.0,11335492.0,11748165.0,12448393.0,12327297.0,12295016.0,12375459.0,12150303.0,12256061.0,10029399.0,11066485.0,10661567.0,10632980.0,10668737.0,10384108.0,10355194.0,10337547.0,10751454.0,10593850.0,10809477.0,10539062.0,10690600.0,10623636.0,10798927.0,11162068.0,11167109.0,11292678.0,11242861.0,11349206.0,11139465.0,11420337.0,11368980.0,11294722.0,11327694.0,11105647.0,10515251.0,10896931.0,10790397.0,10834077.0,11020244.0,10590440.0,10929644.0,11132597.0,11372682.0,11254239.0,11544987.0,10348635.0,11029933.0,8965736.0,8091068.0
East of Miss River,3094056.0,9414771.0,9232054.0,8924415.0,9209208.0,8860809.0,9217515.0,9573676.0,9549984.0,9285890.0,9579691.0,9198994.0,8796541.0,9130597.0,9111837.0,8586936.0,8918070.0,8462751.0,8317773.0,8331553.0,8618301.0,7571906.0,8700585.0,8966687.0,8848341.0,8785662.0,7695833.0,7953566.0,8637876.0,8927057.0,8713958.0,8922142.0,8885937.0,8986466.0,9242215.0,8886276.0,8634160.0,8871236.0,8683265.0,8724685.0,8927430.0,9140022.0,8738561.0,8787989.0,8825398.0,8907490.0,9036082.0,8115233.0,8736634.0,8923886.0,8649680.0,7260547.0,6901014.0
West of Miss River,5165566.0,13409959.0,13330015.0,12966559.0,12221037.0,12592627.0,13355495.0,13237215.0,13226576.0,13263251.0,13063776.0,13176511.0,10875669.0,11942491.0,11532359.0,11458875.0,11456133.0,11211969.0,11163306.0,11166697.0,11567816.0,11314582.0,11657925.0,11420835.0,11565749.0,11486216.0,11574147.0,11964245.0,12036465.0,12183448.0,12101478.0,12239334.0,12015511.0,12295091.0,12293731.0,12163469.0,12184019.0,11950709.0,11390526.0,11759127.0,11673409.0,11675681.0,11807280.0,11380488.0,11729354.0,11980515.0,12216333.0,11998986.0,12343236.0,11165420.0,11832729.0,9589996.0,8623963.0
US Total,8259622.0,22824730.0,22562069.0,21890974.0,21430245.0,21453436.0,22573010.0,22810891.0,22776560.0,22549141.0,22643467.0,22375505.0,19672210.0,21073088.0,20644196.0,20045811.0,20374203.0,19674720.0,19481079.0,19498250.0,20186117.0,18886488.0,20358510.0,20387522.0,20414090.0,20271878.0,19269980.0,19917811.0,20674341.0,21110505.0,20815436.0,21161476.0,20901448.0,21281557.0,21535946.0,21049745.0,20818179.0,20821945.0,20073791.0,20483812.0,20600839.0,20815703.0,20545841.0,20168477.0,20554752.0,20888005.0,21252415.0,20114219.0,21079870.0,20089306.0,20482409.0,16850543.0,15524977.0
