state,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,week_14,week_15,week_16,week_17,week_18,week_19,week_20,week_21,week_22,week_23,week_24,week_25,week_26,week_27,week_28,week_29,week_30,week_31,week_32,week_33,week_34,week_35,week_36,week_37,week_38,week_39,week_40,week_41,week_42,week_43,week_44,week_45,week_46,week_47,week_48,week_49,week_50,week_51,week_52,week_53
Western,390396.0,625488.0,624716.0,624102.0,620276.0,617745.0,637594.0,616035.0,645450.0,620241.0,623426.0,633531.0,643482.0,633187.0,645216.0,645376.0,653045.0,665748.0,675407.0,647574.0,675728.0,611468.0,624548.0,562577.0,553257.0,596282.0,469577.0,525813.0,561221.0,570732.0,582603.0,576620.0,593107.0,585571.0,578309.0,547869.0,582263.0,562909.0,572373.0,582821.0,581264.0,565271.0,579243.0,559550.0,568250.0,561794.0,569963.0,527788.0,559158.0,571920.0,522466.0,445060.0,346323.0
Louisiana,79834.0,91676.0,87729.0,80058.0,71540.0,90695.0,89000.0,85262.0,109029.0,71174.0,68562.0,117037.0,96272.0,88949.0,64833.0,64833.0,18500.0,19000.0,59589.0,69594.0,93000.0,70000.0,43852.0,99479.0,92314.0,92894.0,73648.0,90182.0,99731.0,88439.0,90000.0,83932.0,87148.0,91542.0,84493.0,84493.0,74862.0,74862.0,46724.0,94309.0,88545.0,92097.0,94573.0,81347.0,97000.0,93538.0,100833.0,89968.0,89905.0,87900.0,84069.0,77603.0,63199.0
Maryland,26723.0,41390.0,41339.0,41298.0,41045.0,40877.0,42191.0,40764.0,42711.0,41043.0,41253.0,41922.0,42580.0,50153.0,51106.0,51119.0,51726.0,52732.0,53497.0,51293.0,53523.0,48433.0,49469.0,39852.0,39191.0,42239.0,33264.0,37247.0,39756.0,40429.0,41270.0,40846.0,42014.0,41480.0,40966.0,38810.0,41246.0,39875.0,40546.0,41286.0,57738.0,56149.0,57537.0,55581.0,56445.0,55804.0,56615.0,52426.0,55542.0,56810.0,51897.0,44209.0,37651.0
Mississippi,53791.0,67499.0,68218.0,43800.0,57446.0,50308.0,50308.0,50308.0,59959.0,50622.0,33820.0,81507.0,73768.0,73768.0,73768.0,104989.0,59376.0,82000.0,62732.0,93092.0,45000.0,45000.0,45000.0,60833.0,107075.0,107075.0,107075.0,107075.0,66272.0,40776.0,73000.0,69103.0,97066.0,33094.0,50570.0,50570.0,69546.0,69546.0,69546.0,69546.0,2024.0,0.0,59835.0,53636.0,53636.0,0.0,0.0,0.0,51749.0,39480.0,38329.0,32000.0,33983.0
Missouri,2959.0,4393.0,4387.0,4383.0,4356.0,4338.0,4478.0,4326.0,4533.0,4356.0,4378.0,4449.0,4519.0,5068.0,5164.0,5166.0,5227.0,5329.0,5406.0,5183.0,5409.0,4894.0,4999.0,4012.0,3945.0,4252.0,3349.0,3750.0,4002.0,4070.0,4155.0,4112.0,4229.0,4176.0,4124.0,3907.0,4152.0,4014.0,4082.0,4156.0,6100.0,5932.0,6079.0,5872.0,5964.0,5896.0,5982.0,5539.0,5868.0,6002.0,5483.0,4671.0,3567.0
Montana,544524.0,845954.0,844910.0,844079.0,838905.0,835482.0,862327.0,833169.0,872952.0,838858.0,843165.0,856832.0,870290.0,873427.0,890021.0,890240.0,900819.0,918342.0,931666.0,893273.0,932109.0,843467.0,861510.0,810087.0,796667.0,858621.0,676170.0,757148.0,808135.0,821830.0,838923.0,830308.0,854049.0,843198.0,832740.0,788908.0,838434.0,810565.0,824193.0,839237.0,913871.0,888727.0,910693.0,879732.0,893411.0,883260.0,896103.0,829796.0,879115.0,899181.0,821428.0,699729.0,498168.0
New Mexico,313364.0,464661.0,464088.0,463631.0,460789.0,458909.0,473655.0,457639.0,479490.0,460763.0,463129.0,470636.0,478028.0,471766.0,480728.0,480847.0,486561.0,496025.0,503222.0,482485.0,503461.0,455584.0,465329.0,478884.0,470951.0,507575.0,399719.0,447589.0,477730.0,485826.0,495931.0,490838.0,504872.0,498458.0,492276.0,466364.0,495642.0,479167.0,487223.0,496117.0,632068.0,614677.0,629870.0,608456.0,617917.0,610896.0,619779.0,573918.0,608029.0,621907.0,568131.0,483959.0,368977.0
North Dakota,400328.0,585049.0,584327.0,583752.0,580174.0,577807.0,596373.0,576207.0,603720.0,580141.0,583120.0,592572.0,601880.0,539164.0,549407.0,549543.0,556073.0,566890.0,575115.0,551415.0,575388.0,520670.0,531808.0,544646.0,535623.0,577277.0,454610.0,509053.0,543334.0,552541.0,564034.0,558241.0,574203.0,566907.0,559877.0,530407.0,563705.0,544968.0,554130.0,564245.0,606094.0,589418.0,603986.0,583453.0,592525.0,585792.0,594310.0,550334.0,583043.0,596351.0,544784.0,464071.0,350895.0
Ohio,307410.0,471861.0,471279.0,470815.0,467929.0,466020.0,480994.0,464730.0,486920.0,467903.0,470306.0,477929.0,485436.0,474747.0,483766.0,483886.0,489636.0,499160.0,506402.0,485534.0,506643.0,458462.0,468270.0,451001.0,443530.0,478022.0,376446.0,421529.0,449915.0,457539.0,467055.0,462259.0,475477.0,469435.0,463613.0,439210.0,466783.0,451268.0,458855.0,467230.0,496361.0,482704.0,494635.0,477819.0,485248.0,479735.0,486710.0,450696.0,477484.0,488382.0,446151.0,380051.0,282665.0
Oklahoma,24950.0,37654.0,37607.0,37570.0,37340.0,37188.0,38383.0,37085.0,38855.0,37338.0,37530.0,38138.0,38737.0,36761.0,37459.0,37468.0,37914.0,38651.0,39212.0,37596.0,39230.0,35500.0,36259.0,34798.0,34222.0,36883.0,29046.0,32524.0,34714.0,35303.0,36037.0,35667.0,36687.0,36220.0,35771.0,33888.0,36016.0,34819.0,35404.0,36050.0,36244.0,35247.0,36118.0,34890.0,35433.0,35030.0,35539.0,32910.0,34866.0,35661.0,32578.0,27751.0,21954.0
Pennsylvania Total,831429.0,1313105.0,1311486.0,1310195.0,1302164.0,1296851.0,1338521.0,1293261.0,1355012.0,1302090.0,1308776.0,1329990.0,1350881.0,1295016.0,1319620.0,1319945.0,1335631.0,1361610.0,1381367.0,1324442.0,1382023.0,1250596.0,1277348.0,1230612.0,1210226.0,1304341.0,1027178.0,1150192.0,1227647.0,1248451.0,1274418.0,1261331.0,1297396.0,1280911.0,1265025.0,1198439.0,1273675.0,1231338.0,1252042.0,1274895.0,1270688.0,1235726.0,1266269.0,1223220.0,1242240.0,1228125.0,1245983.0,1153786.0,1222363.0,1250262.0,1142151.0,972935.0,754877.0
Anthracite,21015.0,35208.0,35165.0,35130.0,34915.0,34773.0,35890.0,34676.0,36332.0,34913.0,35092.0,35661.0,36221.0,39306.0,40053.0,40063.0,40539.0,41327.0,41927.0,40199.0,41947.0,37958.0,38770.0,23273.0,22887.0,24667.0,19425.0,21752.0,23217.0,23610.0,24101.0,23854.0,24536.0,24224.0,23923.0,22664.0,24087.0,23286.0,23678.0,24110.0,21756.0,21157.0,21680.0,20943.0,21269.0,21027.0,21333.0,19754.0,20929.0,21406.0,19555.0,16658.0,13387.0
Bituminous,810414.0,1277897.0,1276321.0,1275065.0,1267249.0,1262078.0,1302631.0,1258585.0,1318680.0,1267177.0,1273684.0,1294329.0,1314660.0,1255710.0,1279567.0,1279882.0,1295092.0,1320283.0,1339440.0,1284243.0,1340076.0,1212638.0,1238578.0,1207339.0,1187339.0,1279674.0,1007753.0,1128440.0,1204430.0,1224841.0,1250317.0,1237477.0,1272860.0,1256687.0,1241102.0,1175775.0,1249588.0,1208052.0,1228364.0,1250785.0,1248932.0,1214569.0,1244589.0,1202277.0,1220971.0,1207098.0,1224650.0,1134032.0,1201434.0,1228856.0,1122596.0,956277.0,741490.0
Tennessee,31485.0,48364.0,48304.0,48256.0,47961.0,47765.0,49300.0,47633.0,49907.0,47958.0,48204.0,48985.0,49755.0,50864.0,51830.0,51843.0,52459.0,53480.0,54256.0,52020.0,54281.0,49119.0,50170.0,50601.0,49763.0,53633.0,42236.0,47295.0,50479.0,51335.0,52403.0,51864.0,53347.0,52670.0,52016.0,49278.0,52372.0,50631.0,51482.0,52422.0,53687.0,52210.0,53500.0,51681.0,52485.0,51889.0,52643.0,48748.0,51645.0,52824.0,48256.0,41107.0,36222.0
Texas,528817.0,823244.0,822228.0,821419.0,816384.0,813053.0,839178.0,810803.0,849517.0,816338.0,820530.0,833830.0,846927.0,842308.0,858310.0,858522.0,868724.0,885622.0,898472.0,861447.0,898898.0,813415.0,830816.0,752747.0,740278.0,797846.0,628310.0,703556.0,750934.0,763660.0,779543.0,771537.0,793598.0,783515.0,773798.0,733068.0,779088.0,753192.0,765856.0,779835.0,775686.0,754343.0,772989.0,746709.0,758320.0,749703.0,760605.0,704324.0,746186.0,763217.0,697221.0,593924.0,407974.0
Utah,285631.0,453249.0,452690.0,452245.0,449473.0,447639.0,462022.0,446400.0,467714.0,449447.0,451755.0,459078.0,466288.0,475687.0,484724.0,484844.0,490606.0,500149.0,507405.0,486496.0,507646.0,459370.0,469197.0,457340.0,449764.0,484741.0,381737.0,427453.0,456238.0,463970.0,473620.0,468756.0,482160.0,476033.0,470130.0,445384.0,473344.0,457610.0,465304.0,473798.0,480824.0,467595.0,479152.0,462862.0,470059.0,464718.0,471476.0,436589.0,462538.0,473095.0,432186.0,368155.0,306621.0
